[2026-03-11 02:01:31] ========== TRAINING START ==========
[2026-03-11 02:01:31] Duration: 10h 0m 0s
[2026-03-11 02:01:31] Dataset: climbmix
[2026-03-11 02:01:31] Shards: 10
[2026-03-11 02:01:31] Workers: 39
[2026-03-11 02:01:31] ====================================
[2026-03-11 02:01:36] Using 'uv' runner to start training (TIME_BUDGET=36000s)
🔍 Verifying required packages...
📦 [Fallback] Installing missing dependency: psutil...
✅ Successfully installed psutil
Vocab size: 8,192
🔨 Building model: depth=8, batch_size=96
Pre-build | VRAM - Allocated: 0.0GB | Reserved: 0.0GB | Available: 70.7GB | Total: 79.2GB
✅ Model built successfully with 8 layers
Post-build | VRAM - Allocated: 0.5GB | Reserved: 0.6GB | Available: 70.1GB | Total: 79.2GB
Parameter counts:
  wte                     : 8,388,608
  value_embeds            : 33,554,432
  lm_head                 : 8,388,608
  transformer_matrices    : 100,664,320
  scalars                 : 16
  total                   : 150,995,984
Estimated FLOPs per token: 7.801467e+08
Gradient accumulation steps: 5 (adjusted batch: 983,040 tokens)
Scaling AdamW LRs by 1/sqrt(1024/768) = 0.866025
🚀 Starting training with CURRENT_BATCH_SIZE=96, CURRENT_DEPTH=8
Time budget: 36000s
Gradient accumulation steps: 5
step 00000 (0.0%) | loss: 9.011393 | lrm: 1.00 | dt: 21953ms | tok/sec: 44,779 | mfu: 0.7% | epoch: 1 | remaining: 36000s    [2026-03-11 02:02:05] ✓ Training initialization complete, timer started
step 01176 (34.1%) | loss: 2.702191 | lrm: 1.00 | dt: 10436ms | tok/sec: 94,196 | mfu: 1.5% | epoch: 3 | remaining: 23719s    
step 01177 (34.1%) | loss: 2.704498 | lrm: 1.00 | dt: 10344ms | tok/sec: 95,037 | mfu: 1.5% | epoch: 3 | remaining: 23709s    
step 01178 (34.1%) | loss: 2.698815 | lrm: 1.00 | dt: 10331ms | tok/sec: 95,157 | mfu: 1.5% | epoch: 3 | remaining: 23698s    
step 01179 (34.2%) | loss: 2.698341 | lrm: 1.00 | dt: 10362ms | tok/sec: 94,867 | mfu: 1.5% | epoch: 3 | remaining: 23688s    
step 01180 (34.2%) | loss: 2.700609 | lrm: 1.00 | dt: 10253ms | tok/sec: 95,875 | mfu: 1.5% | epoch: 3 | remaining: 23678s    
step 01181 (34.2%) | loss: 2.703365 | lrm: 1.00 | dt: 10374ms | tok/sec: 94,761 | mfu: 1.5% | epoch: 3 | remaining: 23667s    
step 01182 (34.3%) | loss: 2.697915 | lrm: 1.00 | dt: 10358ms | tok/sec: 94,904 | mfu: 1.5% | epoch: 3 | remaining: 23657s    
step 01183 (34.3%) | loss: 2.700260 | lrm: 1.00 | dt: 10261ms | tok/sec: 95,807 | mfu: 1.5% | epoch: 3 | remaining: 23647s    
step 01184 (34.3%) | loss: 2.699476 | lrm: 1.00 | dt: 10297ms | tok/sec: 95,468 | mfu: 1.5% | epoch: 3 | remaining: 23636s    
step 01185 (34.3%) | loss: 2.700886 | lrm: 1.00 | dt: 10212ms | tok/sec: 96,262 | mfu: 1.5% | epoch: 3 | remaining: 23626s    
step 01186 (34.4%) | loss: 2.702205 | lrm: 1.00 | dt: 10383ms | tok/sec: 94,682 | mfu: 1.5% | epoch: 3 | remaining: 23616s    
step 01187 (34.4%) | loss: 2.701966 | lrm: 1.00 | dt: 10424ms | tok/sec: 94,307 | mfu: 1.5% | epoch: 3 | remaining: 23605s    
step 01188 (34.4%) | loss: 2.710962 | lrm: 1.00 | dt: 10400ms | tok/sec: 94,527 | mfu: 1.5% | epoch: 3 | remaining: 23595s    
step 01189 (34.5%) | loss: 2.703570 | lrm: 1.00 | dt: 9924ms | tok/sec: 99,054 | mfu: 1.6% | epoch: 3 | remaining: 23585s    
step 01190 (34.5%) | loss: 2.702083 | lrm: 1.00 | dt: 11560ms | tok/sec: 85,036 | mfu: 1.3% | epoch: 3 | remaining: 23574s    
step 01191 (34.5%) | loss: 2.704760 | lrm: 1.00 | dt: 11296ms | tok/sec: 87,024 | mfu: 1.4% | epoch: 3 | remaining: 23562s    
step 01192 (34.5%) | loss: 2.700522 | lrm: 1.00 | dt: 10425ms | tok/sec: 94,292 | mfu: 1.5% | epoch: 3 | remaining: 23552s    
step 01193 (34.6%) | loss: 2.698093 | lrm: 1.00 | dt: 10248ms | tok/sec: 95,924 | mfu: 1.5% | epoch: 3 | remaining: 23542s    
step 01194 (34.6%) | loss: 2.703820 | lrm: 1.00 | dt: 10289ms | tok/sec: 95,543 | mfu: 1.5% | epoch: 3 | remaining: 23531s    
step 01195 (34.6%) | loss: 2.702924 | lrm: 1.00 | dt: 10344ms | tok/sec: 95,034 | mfu: 1.5% | epoch: 3 | remaining: 23521s    
step 01196 (34.7%) | loss: 2.702270 | lrm: 1.00 | dt: 10331ms | tok/sec: 95,154 | mfu: 1.5% | epoch: 3 | remaining: 23511s    
step 01197 (34.7%) | loss: 2.699954 | lrm: 1.00 | dt: 10257ms | tok/sec: 95,845 | mfu: 1.5% | epoch: 3 | remaining: 23500s    
step 01198 (34.7%) | loss: 2.701621 | lrm: 1.00 | dt: 10243ms | tok/sec: 95,972 | mfu: 1.5% | epoch: 3 | remaining: 23490s    
step 01199 (34.7%) | loss: 2.699649 | lrm: 1.00 | dt: 10335ms | tok/sec: 95,113 | mfu: 1.5% | epoch: 3 | remaining: 23480s    
step 01200 (34.8%) | loss: 2.704866 | lrm: 1.00 | dt: 10337ms | tok/sec: 95,100 | mfu: 1.5% | epoch: 3 | remaining: 23469s    
step 01201 (34.8%) | loss: 2.711286 | lrm: 1.00 | dt: 10325ms | tok/sec: 95,212 | mfu: 1.5% | epoch: 3 | remaining: 23459s    
step 01202 (34.8%) | loss: 2.703585 | lrm: 1.00 | dt: 10294ms | tok/sec: 95,497 | mfu: 1.5% | epoch: 3 | remaining: 23449s    
step 01203 (34.9%) | loss: 2.704426 | lrm: 1.00 | dt: 10168ms | tok/sec: 96,679 | mfu: 1.5% | epoch: 3 | remaining: 23439s    
step 01204 (34.9%) | loss: 2.712463 | lrm: 1.00 | dt: 10251ms | tok/sec: 95,895 | mfu: 1.5% | epoch: 3 | remaining: 23428s    
step 01205 (34.9%) | loss: 2.717122 | lrm: 1.00 | dt: 10381ms | tok/sec: 94,692 | mfu: 1.5% | epoch: 3 | remaining: 23418s    
step 01206 (34.9%) | loss: 2.713285 | lrm: 1.00 | dt: 10332ms | tok/sec: 95,144 | mfu: 1.5% | epoch: 3 | remaining: 23408s    
step 01207 (35.0%) | loss: 2.707180 | lrm: 1.00 | dt: 10659ms | tok/sec: 92,226 | mfu: 1.4% | epoch: 3 | remaining: 23397s    
step 01208 (35.0%) | loss: 2.704002 | lrm: 1.00 | dt: 11022ms | tok/sec: 89,192 | mfu: 1.4% | epoch: 3 | remaining: 23386s    
step 01209 (35.0%) | loss: 2.706188 | lrm: 1.00 | dt: 10957ms | tok/sec: 89,719 | mfu: 1.4% | epoch: 3 | remaining: 23375s    
step 01210 (35.1%) | loss: 2.699119 | lrm: 1.00 | dt: 10960ms | tok/sec: 89,696 | mfu: 1.4% | epoch: 3 | remaining: 23364s    
step 01211 (35.1%) | loss: 2.694079 | lrm: 1.00 | dt: 10765ms | tok/sec: 91,318 | mfu: 1.4% | epoch: 3 | remaining: 23353s    
step 01212 (35.1%) | loss: 2.698991 | lrm: 1.00 | dt: 10315ms | tok/sec: 95,299 | mfu: 1.5% | epoch: 3 | remaining: 23343s    
step 01213 (35.2%) | loss: 2.703879 | lrm: 1.00 | dt: 10333ms | tok/sec: 95,132 | mfu: 1.5% | epoch: 3 | remaining: 23333s    
step 01214 (35.2%) | loss: 2.701971 | lrm: 1.00 | dt: 10406ms | tok/sec: 94,466 | mfu: 1.5% | epoch: 3 | remaining: 23322s    
step 01215 (35.2%) | loss: 2.707284 | lrm: 1.00 | dt: 10387ms | tok/sec: 94,645 | mfu: 1.5% | epoch: 3 | remaining: 23312s    
step 01216 (35.2%) | loss: 2.707208 | lrm: 1.00 | dt: 10247ms | tok/sec: 95,939 | mfu: 1.5% | epoch: 3 | remaining: 23302s    
step 01217 (35.3%) | loss: 2.706403 | lrm: 1.00 | dt: 10354ms | tok/sec: 94,946 | mfu: 1.5% | epoch: 3 | remaining: 23291s    
step 01218 (35.3%) | loss: 2.704364 | lrm: 1.00 | dt: 10442ms | tok/sec: 94,138 | mfu: 1.5% | epoch: 3 | remaining: 23281s    
step 01219 (35.3%) | loss: 2.699727 | lrm: 1.00 | dt: 10409ms | tok/sec: 94,444 | mfu: 1.5% | epoch: 3 | remaining: 23270s    
step 01220 (35.4%) | loss: 2.700725 | lrm: 1.00 | dt: 10421ms | tok/sec: 94,330 | mfu: 1.5% | epoch: 3 | remaining: 23260s    
step 01221 (35.4%) | loss: 2.707956 | lrm: 1.00 | dt: 10372ms | tok/sec: 94,778 | mfu: 1.5% | epoch: 3 | remaining: 23250s    
step 01222 (35.4%) | loss: 2.713065 | lrm: 1.00 | dt: 10352ms | tok/sec: 94,962 | mfu: 1.5% | epoch: 3 | remaining: 23239s    
step 01223 (35.4%) | loss: 2.716092 | lrm: 1.00 | dt: 10405ms | tok/sec: 94,481 | mfu: 1.5% | epoch: 3 | remaining: 23229s    
step 01224 (35.5%) | loss: 2.716323 | lrm: 1.00 | dt: 10378ms | tok/sec: 94,720 | mfu: 1.5% | epoch: 3 | remaining: 23219s    
step 01225 (35.5%) | loss: 2.716371 | lrm: 1.00 | dt: 10275ms | tok/sec: 95,676 | mfu: 1.5% | epoch: 3 | remaining: 23208s    
step 01226 (35.5%) | loss: 2.720954 | lrm: 1.00 | dt: 10267ms | tok/sec: 95,745 | mfu: 1.5% | epoch: 3 | remaining: 23198s    
step 01227 (35.6%) | loss: 2.718565 | lrm: 1.00 | dt: 10745ms | tok/sec: 91,491 | mfu: 1.4% | epoch: 3 | remaining: 23187s    
step 01228 (35.6%) | loss: 2.715850 | lrm: 1.00 | dt: 10785ms | tok/sec: 91,148 | mfu: 1.4% | epoch: 3 | remaining: 23176s    
step 01229 (35.6%) | loss: 2.707394 | lrm: 1.00 | dt: 10948ms | tok/sec: 89,792 | mfu: 1.4% | epoch: 3 | remaining: 23166s    
step 01230 (35.7%) | loss: 2.710332 | lrm: 1.00 | dt: 10773ms | tok/sec: 91,249 | mfu: 1.4% | epoch: 3 | remaining: 23155s    
step 01231 (35.7%) | loss: 2.712102 | lrm: 1.00 | dt: 10761ms | tok/sec: 91,353 | mfu: 1.4% | epoch: 3 | remaining: 23144s    
step 01232 (35.7%) | loss: 2.707885 | lrm: 1.00 | dt: 10796ms | tok/sec: 91,058 | mfu: 1.4% | epoch: 3 | remaining: 23133s    
step 01233 (35.7%) | loss: 2.708013 | lrm: 1.00 | dt: 10749ms | tok/sec: 91,456 | mfu: 1.4% | epoch: 3 | remaining: 23122s    
step 01234 (35.8%) | loss: 2.704758 | lrm: 1.00 | dt: 10289ms | tok/sec: 95,544 | mfu: 1.5% | epoch: 3 | remaining: 23112s    
step 01235 (35.8%) | loss: 2.704234 | lrm: 1.00 | dt: 10196ms | tok/sec: 96,413 | mfu: 1.5% | epoch: 3 | remaining: 23102s    
step 01236 (35.8%) | loss: 2.704191 | lrm: 1.00 | dt: 10287ms | tok/sec: 95,558 | mfu: 1.5% | epoch: 3 | remaining: 23092s    
step 01237 (35.9%) | loss: 2.699533 | lrm: 1.00 | dt: 10290ms | tok/sec: 95,537 | mfu: 1.5% | epoch: 3 | remaining: 23081s    
step 01238 (35.9%) | loss: 2.699744 | lrm: 1.00 | dt: 10264ms | tok/sec: 95,774 | mfu: 1.5% | epoch: 3 | remaining: 23071s    
step 01239 (35.9%) | loss: 2.700097 | lrm: 1.00 | dt: 10251ms | tok/sec: 95,901 | mfu: 1.5% | epoch: 3 | remaining: 23061s    
step 01240 (35.9%) | loss: 2.694981 | lrm: 1.00 | dt: 10228ms | tok/sec: 96,115 | mfu: 1.5% | epoch: 3 | remaining: 23051s    
step 01241 (36.0%) | loss: 2.698448 | lrm: 1.00 | dt: 10211ms | tok/sec: 96,277 | mfu: 1.5% | epoch: 3 | remaining: 23040s    
step 01242 (36.0%) | loss: 2.693812 | lrm: 1.00 | dt: 10039ms | tok/sec: 97,918 | mfu: 1.5% | epoch: 3 | remaining: 23030s    
step 01243 (36.0%) | loss: 2.695393 | lrm: 1.00 | dt: 11002ms | tok/sec: 89,348 | mfu: 1.4% | epoch: 3 | remaining: 23019s    
step 01244 (36.1%) | loss: 2.694658 | lrm: 1.00 | dt: 10946ms | tok/sec: 89,806 | mfu: 1.4% | epoch: 3 | remaining: 23008s    
step 01245 (36.1%) | loss: 2.686925 | lrm: 1.00 | dt: 10916ms | tok/sec: 90,057 | mfu: 1.4% | epoch: 3 | remaining: 22998s    
step 01246 (36.1%) | loss: 2.688869 | lrm: 1.00 | dt: 10912ms | tok/sec: 90,087 | mfu: 1.4% | epoch: 3 | remaining: 22987s    
step 01247 (36.1%) | loss: 2.689384 | lrm: 1.00 | dt: 10901ms | tok/sec: 90,181 | mfu: 1.4% | epoch: 3 | remaining: 22976s    
step 01248 (36.2%) | loss: 2.689913 | lrm: 1.00 | dt: 10848ms | tok/sec: 90,615 | mfu: 1.4% | epoch: 3 | remaining: 22965s    
step 01249 (36.2%) | loss: 2.695281 | lrm: 1.00 | dt: 10810ms | tok/sec: 90,940 | mfu: 1.4% | epoch: 3 | remaining: 22954s    
step 01250 (36.2%) | loss: 2.694638 | lrm: 1.00 | dt: 10171ms | tok/sec: 96,648 | mfu: 1.5% | epoch: 3 | remaining: 22944s    
step 01251 (36.3%) | loss: 2.697064 | lrm: 1.00 | dt: 9871ms | tok/sec: 99,589 | mfu: 1.6% | epoch: 3 | remaining: 22934s    
step 01252 (36.3%) | loss: 2.700557 | lrm: 1.00 | dt: 10576ms | tok/sec: 92,950 | mfu: 1.5% | epoch: 3 | remaining: 22923s    
step 01253 (36.3%) | loss: 2.700463 | lrm: 1.00 | dt: 10509ms | tok/sec: 93,543 | mfu: 1.5% | epoch: 3 | remaining: 22913s    
step 01254 (36.4%) | loss: 2.692858 | lrm: 1.00 | dt: 10597ms | tok/sec: 92,767 | mfu: 1.5% | epoch: 3 | remaining: 22902s    
step 01255 (36.4%) | loss: 2.690076 | lrm: 1.00 | dt: 10392ms | tok/sec: 94,594 | mfu: 1.5% | epoch: 3 | remaining: 22892s    
step 01256 (36.4%) | loss: 2.688549 | lrm: 1.00 | dt: 10434ms | tok/sec: 94,215 | mfu: 1.5% | epoch: 3 | remaining: 22882s    
step 01257 (36.4%) | loss: 2.692518 | lrm: 1.00 | dt: 10573ms | tok/sec: 92,980 | mfu: 1.5% | epoch: 3 | remaining: 22871s    
step 01258 (36.5%) | loss: 2.692421 | lrm: 1.00 | dt: 10506ms | tok/sec: 93,570 | mfu: 1.5% | epoch: 3 | remaining: 22860s    
step 01259 (36.5%) | loss: 2.694654 | lrm: 1.00 | dt: 10444ms | tok/sec: 94,122 | mfu: 1.5% | epoch: 3 | remaining: 22850s    
step 01260 (36.5%) | loss: 2.688387 | lrm: 1.00 | dt: 10509ms | tok/sec: 93,540 | mfu: 1.5% | epoch: 3 | remaining: 22839s    
step 01261 (36.6%) | loss: 2.684626 | lrm: 1.00 | dt: 10562ms | tok/sec: 93,069 | mfu: 1.5% | epoch: 3 | remaining: 22829s    
step 01262 (36.6%) | loss: 2.682736 | lrm: 1.00 | dt: 10554ms | tok/sec: 93,147 | mfu: 1.5% | epoch: 3 | remaining: 22818s    
step 01263 (36.6%) | loss: 2.691756 | lrm: 1.00 | dt: 10467ms | tok/sec: 93,917 | mfu: 1.5% | epoch: 3 | remaining: 22808s    
step 01264 (36.6%) | loss: 2.693348 | lrm: 1.00 | dt: 10521ms | tok/sec: 93,440 | mfu: 1.5% | epoch: 3 | remaining: 22797s    
step 01265 (36.7%) | loss: 2.682248 | lrm: 1.00 | dt: 10619ms | tok/sec: 92,573 | mfu: 1.5% | epoch: 3 | remaining: 22787s    
step 01266 (36.7%) | loss: 2.684337 | lrm: 1.00 | dt: 10608ms | tok/sec: 92,668 | mfu: 1.5% | epoch: 3 | remaining: 22776s    
step 01267 (36.7%) | loss: 2.683284 | lrm: 1.00 | dt: 10526ms | tok/sec: 93,387 | mfu: 1.5% | epoch: 3 | remaining: 22766s    
step 01268 (36.8%) | loss: 2.684393 | lrm: 1.00 | dt: 10563ms | tok/sec: 93,062 | mfu: 1.5% | epoch: 3 | remaining: 22755s    
step 01269 (36.8%) | loss: 2.679490 | lrm: 1.00 | dt: 10465ms | tok/sec: 93,935 | mfu: 1.5% | epoch: 3 | remaining: 22745s    
step 01270 (36.8%) | loss: 2.684650 | lrm: 1.00 | dt: 10508ms | tok/sec: 93,555 | mfu: 1.5% | epoch: 3 | remaining: 22734s    
step 01271 (36.8%) | loss: 2.682989 | lrm: 1.00 | dt: 10569ms | tok/sec: 93,008 | mfu: 1.5% | epoch: 3 | remaining: 22724s    
step 01272 (36.9%) | loss: 2.681411 | lrm: 1.00 | dt: 10483ms | tok/sec: 93,771 | mfu: 1.5% | epoch: 3 | remaining: 22713s    
step 01273 (36.9%) | loss: 2.692504 | lrm: 1.00 | dt: 10485ms | tok/sec: 93,757 | mfu: 1.5% | epoch: 3 | remaining: 22703s    
step 01274 (36.9%) | loss: 2.694024 | lrm: 1.00 | dt: 10512ms | tok/sec: 93,514 | mfu: 1.5% | epoch: 3 | remaining: 22692s    
step 01275 (37.0%) | loss: 2.691491 | lrm: 1.00 | dt: 10519ms | tok/sec: 93,453 | mfu: 1.5% | epoch: 3 | remaining: 22682s    
step 01276 (37.0%) | loss: 2.689941 | lrm: 1.00 | dt: 10459ms | tok/sec: 93,992 | mfu: 1.5% | epoch: 3 | remaining: 22671s    
step 01277 (37.0%) | loss: 2.696579 | lrm: 1.00 | dt: 10487ms | tok/sec: 93,738 | mfu: 1.5% | epoch: 3 | remaining: 22661s    
step 01278 (37.1%) | loss: 2.692755 | lrm: 1.00 | dt: 10498ms | tok/sec: 93,644 | mfu: 1.5% | epoch: 3 | remaining: 22650s    
step 01279 (37.1%) | loss: 2.695247 | lrm: 1.00 | dt: 10536ms | tok/sec: 93,303 | mfu: 1.5% | epoch: 3 | remaining: 22640s    
step 01280 (37.1%) | loss: 2.702088 | lrm: 1.00 | dt: 10351ms | tok/sec: 94,966 | mfu: 1.5% | epoch: 3 | remaining: 22629s    
step 01281 (37.1%) | loss: 2.700781 | lrm: 1.00 | dt: 10014ms | tok/sec: 98,164 | mfu: 1.5% | epoch: 3 | remaining: 22619s    
step 01282 (37.2%) | loss: 2.701111 | lrm: 1.00 | dt: 10055ms | tok/sec: 97,769 | mfu: 1.5% | epoch: 3 | remaining: 22609s    
step 01283 (37.2%) | loss: 2.700482 | lrm: 1.00 | dt: 10088ms | tok/sec: 97,444 | mfu: 1.5% | epoch: 3 | remaining: 22599s    
step 01284 (37.2%) | loss: 2.700739 | lrm: 1.00 | dt: 10111ms | tok/sec: 97,222 | mfu: 1.5% | epoch: 3 | remaining: 22589s    
step 01285 (37.3%) | loss: 2.700276 | lrm: 1.00 | dt: 10074ms | tok/sec: 97,585 | mfu: 1.5% | epoch: 3 | remaining: 22579s    
step 01286 (37.3%) | loss: 2.696884 | lrm: 1.00 | dt: 10796ms | tok/sec: 91,055 | mfu: 1.4% | epoch: 3 | remaining: 22568s    
step 01287 (37.3%) | loss: 2.699276 | lrm: 1.00 | dt: 10715ms | tok/sec: 91,745 | mfu: 1.4% | epoch: 3 | remaining: 22557s    
step 01288 (37.3%) | loss: 2.699261 | lrm: 1.00 | dt: 10722ms | tok/sec: 91,684 | mfu: 1.4% | epoch: 3 | remaining: 22547s    
step 01289 (37.4%) | loss: 2.700386 | lrm: 1.00 | dt: 10651ms | tok/sec: 92,299 | mfu: 1.4% | epoch: 3 | remaining: 22536s    
step 01290 (37.4%) | loss: 2.695710 | lrm: 1.00 | dt: 10656ms | tok/sec: 92,253 | mfu: 1.4% | epoch: 3 | remaining: 22525s    
step 01291 (37.4%) | loss: 2.700033 | lrm: 1.00 | dt: 10609ms | tok/sec: 92,660 | mfu: 1.5% | epoch: 3 | remaining: 22515s    
step 01292 (37.5%) | loss: 2.701994 | lrm: 1.00 | dt: 10584ms | tok/sec: 92,882 | mfu: 1.5% | epoch: 3 | remaining: 22504s    
step 01293 (37.5%) | loss: 2.699184 | lrm: 1.00 | dt: 10674ms | tok/sec: 92,096 | mfu: 1.4% | epoch: 3 | remaining: 22493s    
step 01294 (37.5%) | loss: 2.695155 | lrm: 1.00 | dt: 10680ms | tok/sec: 92,048 | mfu: 1.4% | epoch: 3 | remaining: 22483s    
step 01295 (37.5%) | loss: 2.695770 | lrm: 1.00 | dt: 10577ms | tok/sec: 92,940 | mfu: 1.5% | epoch: 3 | remaining: 22472s    
step 01296 (37.6%) | loss: 2.696479 | lrm: 1.00 | dt: 10600ms | tok/sec: 92,739 | mfu: 1.5% | epoch: 3 | remaining: 22462s    
step 01297 (37.6%) | loss: 2.698120 | lrm: 1.00 | dt: 10053ms | tok/sec: 97,790 | mfu: 1.5% | epoch: 3 | remaining: 22452s    
step 01298 (37.6%) | loss: 2.697694 | lrm: 1.00 | dt: 10152ms | tok/sec: 96,828 | mfu: 1.5% | epoch: 3 | remaining: 22441s    
step 01299 (37.7%) | loss: 2.694999 | lrm: 1.00 | dt: 10126ms | tok/sec: 97,077 | mfu: 1.5% | epoch: 3 | remaining: 22431s    
step 01300 (37.7%) | loss: 2.695499 | lrm: 1.00 | dt: 10101ms | tok/sec: 97,317 | mfu: 1.5% | epoch: 3 | remaining: 22421s    
step 01301 (37.7%) | loss: 2.694284 | lrm: 1.00 | dt: 10151ms | tok/sec: 96,844 | mfu: 1.5% | epoch: 3 | remaining: 22411s    
step 01302 (37.7%) | loss: 2.695273 | lrm: 1.00 | dt: 10206ms | tok/sec: 96,321 | mfu: 1.5% | epoch: 3 | remaining: 22401s    
step 01303 (37.8%) | loss: 2.700614 | lrm: 1.00 | dt: 10121ms | tok/sec: 97,130 | mfu: 1.5% | epoch: 3 | remaining: 22391s    
step 01304 (37.8%) | loss: 2.705539 | lrm: 1.00 | dt: 10144ms | tok/sec: 96,906 | mfu: 1.5% | epoch: 3 | remaining: 22381s    
step 01305 (37.8%) | loss: 2.701699 | lrm: 1.00 | dt: 10136ms | tok/sec: 96,980 | mfu: 1.5% | epoch: 3 | remaining: 22370s    
step 01306 (37.9%) | loss: 2.698370 | lrm: 1.00 | dt: 10444ms | tok/sec: 94,123 | mfu: 1.5% | epoch: 3 | remaining: 22360s    
step 01307 (37.9%) | loss: 2.694749 | lrm: 1.00 | dt: 10389ms | tok/sec: 94,619 | mfu: 1.5% | epoch: 3 | remaining: 22350s    
step 01308 (37.9%) | loss: 2.691643 | lrm: 1.00 | dt: 10348ms | tok/sec: 94,997 | mfu: 1.5% | epoch: 3 | remaining: 22339s    
step 01309 (37.9%) | loss: 2.687673 | lrm: 1.00 | dt: 12794ms | tok/sec: 76,835 | mfu: 1.2% | epoch: 3 | remaining: 22326s    
step 01310 (38.0%) | loss: 2.683433 | lrm: 1.00 | dt: 10778ms | tok/sec: 91,209 | mfu: 1.4% | epoch: 3 | remaining: 22316s    
step 01311 (38.0%) | loss: 2.690455 | lrm: 1.00 | dt: 10356ms | tok/sec: 94,925 | mfu: 1.5% | epoch: 3 | remaining: 22305s    
step 01312 (38.0%) | loss: 2.689950 | lrm: 1.00 | dt: 10253ms | tok/sec: 95,879 | mfu: 1.5% | epoch: 3 | remaining: 22295s    
step 01313 (38.1%) | loss: 2.687433 | lrm: 1.00 | dt: 10452ms | tok/sec: 94,052 | mfu: 1.5% | epoch: 3 | remaining: 22285s    
step 01314 (38.1%) | loss: 2.688887 | lrm: 1.00 | dt: 10335ms | tok/sec: 95,113 | mfu: 1.5% | epoch: 3 | remaining: 22274s    
step 01315 (38.1%) | loss: 2.688270 | lrm: 1.00 | dt: 10392ms | tok/sec: 94,599 | mfu: 1.5% | epoch: 3 | remaining: 22264s    
step 01316 (38.2%) | loss: 2.686053 | lrm: 1.00 | dt: 10402ms | tok/sec: 94,507 | mfu: 1.5% | epoch: 3 | remaining: 22253s    
step 01317 (38.2%) | loss: 2.685559 | lrm: 1.00 | dt: 10391ms | tok/sec: 94,602 | mfu: 1.5% | epoch: 3 | remaining: 22243s    
step 01318 (38.2%) | loss: 2.690605 | lrm: 1.00 | dt: 10331ms | tok/sec: 95,156 | mfu: 1.5% | epoch: 3 | remaining: 22233s    
step 01319 (38.2%) | loss: 2.691276 | lrm: 1.00 | dt: 10378ms | tok/sec: 94,727 | mfu: 1.5% | epoch: 3 | remaining: 22222s    
step 01320 (38.3%) | loss: 2.693331 | lrm: 1.00 | dt: 10404ms | tok/sec: 94,490 | mfu: 1.5% | epoch: 3 | remaining: 22212s    
step 01321 (38.3%) | loss: 2.705217 | lrm: 1.00 | dt: 10374ms | tok/sec: 94,760 | mfu: 1.5% | epoch: 3 | remaining: 22202s    
step 01322 (38.3%) | loss: 2.692361 | lrm: 1.00 | dt: 10407ms | tok/sec: 94,456 | mfu: 1.5% | epoch: 3 | remaining: 22191s    
step 01323 (38.4%) | loss: 2.696406 | lrm: 1.00 | dt: 10329ms | tok/sec: 95,176 | mfu: 1.5% | epoch: 3 | remaining: 22181s    
step 01324 (38.4%) | loss: 2.693643 | lrm: 1.00 | dt: 9897ms | tok/sec: 99,331 | mfu: 1.6% | epoch: 3 | remaining: 22171s    
step 01325 (38.4%) | loss: 2.698101 | lrm: 1.00 | dt: 9929ms | tok/sec: 99,004 | mfu: 1.6% | epoch: 3 | remaining: 22161s    
step 01326 (38.4%) | loss: 2.696255 | lrm: 1.00 | dt: 9876ms | tok/sec: 99,534 | mfu: 1.6% | epoch: 3 | remaining: 22151s    
step 01327 (38.5%) | loss: 2.695402 | lrm: 1.00 | dt: 10085ms | tok/sec: 97,475 | mfu: 1.5% | epoch: 3 | remaining: 22141s    
step 01328 (38.5%) | loss: 2.695348 | lrm: 1.00 | dt: 10247ms | tok/sec: 95,931 | mfu: 1.5% | epoch: 3 | remaining: 22131s    
step 01329 (38.5%) | loss: 2.693867 | lrm: 1.00 | dt: 12002ms | tok/sec: 81,905 | mfu: 1.3% | epoch: 3 | remaining: 22119s    
step 01330 (38.6%) | loss: 2.690888 | lrm: 1.00 | dt: 11000ms | tok/sec: 89,371 | mfu: 1.4% | epoch: 3 | remaining: 22108s    
step 01331 (38.6%) | loss: 2.691838 | lrm: 1.00 | dt: 10363ms | tok/sec: 94,863 | mfu: 1.5% | epoch: 3 | remaining: 22097s    
step 01332 (38.6%) | loss: 2.692740 | lrm: 1.00 | dt: 10363ms | tok/sec: 94,864 | mfu: 1.5% | epoch: 3 | remaining: 22087s    
step 01333 (38.6%) | loss: 2.692066 | lrm: 1.00 | dt: 10347ms | tok/sec: 95,007 | mfu: 1.5% | epoch: 3 | remaining: 22077s    
step 01334 (38.7%) | loss: 2.688415 | lrm: 1.00 | dt: 10297ms | tok/sec: 95,470 | mfu: 1.5% | epoch: 3 | remaining: 22066s    
step 01335 (38.7%) | loss: 2.687411 | lrm: 1.00 | dt: 10357ms | tok/sec: 94,913 | mfu: 1.5% | epoch: 3 | remaining: 22056s    
step 01336 (38.7%) | loss: 2.684943 | lrm: 1.00 | dt: 10401ms | tok/sec: 94,515 | mfu: 1.5% | epoch: 3 | remaining: 22046s    
step 01337 (38.8%) | loss: 2.686759 | lrm: 1.00 | dt: 10264ms | tok/sec: 95,772 | mfu: 1.5% | epoch: 3 | remaining: 22035s    
step 01338 (38.8%) | loss: 2.683011 | lrm: 1.00 | dt: 10262ms | tok/sec: 95,793 | mfu: 1.5% | epoch: 3 | remaining: 22025s    
